"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Politics an Afterthought Amid Hurricane (AP) AP - If Hurricane Charley had struck three years ago, President Bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and fires.","Politics an Afterthought Amid Hurricane (AP) AP - If Hurricane Charley had struck three years ago, President Bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and fires.",0.981717586517334,0.981717586517334,3,3,0,1,"Skipped"
"Spam suspension hits Sohu.[[com]] shares ([[FT]].com) FT.[[com]] - Shares in Sohu.com, a leading US-listed Chinese internet portal, fell more than 10 per cent on Friday after China's biggest mobile phone network operator imposed a one-year suspension on its multimedia messaging services because of customers being sent spam.","Spam suspension hits Sohu.[[kom]] shares ([[METER]].com) FT.[[kom]] - Shares in Sohu.com, a leading US-listed Chinese internet portal, fell more than 10 per cent on Friday after China's biggest mobile phone network operator imposed a one-year suspension on its multimedia messaging services because of customers being sent spam.",0.017611205577850342,0.57771897315979,3,2,3,57,"Successful"
"Erstad's [[Double]] [[Lifts]] [[Angels]] to Win ([[AP]]) [[AP]] - [[Darin]] Erstad [[doubled]] in the go-ahead run in the [[eighth]] [[inning]], lifting the [[Anaheim]] [[Angels]] to a 3-2 [[victory]] over the Detroit [[Tigers]] on Sunday. The [[win]] [[pulled]] [[Anaheim]] within a [[percentage]] [[point]] of [[Boston]] and Texas in the [[AL]] wild-card race.","Erstad's [[Twin]] [[Elevators]] [[Engel]] to Win ([[APS]]) [[PA]] - [[Shaun]] Erstad [[duplication]] in the go-ahead run in the [[fifth]] [[fielder]], lifting the [[Glendale]] [[Ange]] to a 3-2 [[earn]] over the Detroit [[Wildcats]] on Sunday. The [[getting]] [[kicked]] [[Angeles]] within a [[share]] [[points]] of [[Harvard]] and Texas in the [[THE]] wild-card race.",0.0006620287895202637,0.26031994819641113,1,1,1,605,"Failed"
"[[Drew]] Out of Braves' [[Lineup]] After [[Injury]] (AP) AP - Outfielder J.D. Drew missed the Atlanta Braves' game against the St. Louis [[Cardinals]] on Sunday night with a sore right quadriceps.","[[Telephones]] Out of Braves' [[Line]] After [[Harmed]] (AP) AP - Outfielder J.D. Drew missed the Atlanta Braves' game against the St. Louis [[Blackhawks]] on Sunday night with a sore right quadriceps.",0.0020609498023986816,0.6457340717315674,1,3,1,191,"Successful"
"Venezuelans Flood Polls, [[Voting]] Extended  [[CARACAS]], Venezuela (Reuters) - Venezuelans voted in huge  numbers on Sunday in a historic referendum on whether to recall  left-wing [[President]] Hugo Chavez and [[electoral]] authorities  prolonged [[voting]] well into the night.","Venezuelans Flood Polls, [[Referendum]] Extended  [[BOGOTÁ]], Venezuela (Reuters) - Venezuelans voted in huge  numbers on Sunday in a historic referendum on whether to recall  left-wing [[Jefe]] Hugo Chavez and [[val]] authorities  prolonged [[referendum]] well into the night.",0.007418155670166016,0.5095930099487305,0,2,0,125,"Successful"
"Dell Exits Low-End China Consumer PC Market  HONG KONG (Reuters) - Dell Inc. &lt;DELL.O&gt;, the world's  largest PC maker, said on Monday it has left the low-end  consumer PC market in China and cut its overall growth target  for the country this year due to stiff competition in the  segment.","Dell Exits Low-End China Consumer PC Market  HONG KONG (Reuters) - Dell Inc. &lt;DELL.O&gt;, the world's  largest PC maker, said on Monday it has left the low-end  consumer PC market in China and cut its overall growth target  for the country this year due to stiff competition in the  segment.",0.504569411277771,0.504569411277771,2,2,3,1,"Skipped"
"[[China]] [[Says]] [[Taiwan]] Spy [[Also]] Operated in [[U]].S. - Media  [[BEIJING]] (Reuters) - Beijing on Monday [[accused]] a  Chinese-American [[arrested]] for spying for Taiwan of building an  espionage network in the United States, and said he could go on  trial very soon.","[[Wa]] [[Telling]] [[Terrace]] Spy [[Instead]] Operated in [[ryu]].S. - Media  [[SHANGHAINESE]] (Reuters) - Beijing on Monday [[sued]] a  Chinese-American [[net]] for spying for Taiwan of building an  espionage network in the United States, and said he could go on  trial very soon.",0.0006705522537231445,0.7563174962997437,0,3,0,234,"Successful"
"[[Another]] Major Non-Factor Another major, another [[disappointment]] for Tiger [[Woods]], the No. 1 ranked player in the world who has not won a major championship since his [[triumph]] at the 2002 U.S. [[Open]].","[[A]] Major Non-Factor Another major, another [[disappoints]] for Tiger [[Timber]], the No. 1 ranked player in the world who has not won a major championship since his [[successes]] at the 2002 U.S. [[Launched]].",0.0015167593955993652,0.7120414972305298,1,2,1,134,"Successful"
"US fighter squadron to be deployed in South Korea next month (AFP) AFP - A squadron of US Air [[Force]] F-15E [[fighters]] based in Alaska will fly to South Korea next month for temporary deployment aimed at enhancing US [[firepower]] on the [[Korean]] peninsula, US authorities said.","US fighter squadron to be deployed in South Korea next month (AFP) AFP - A squadron of US Air [[Workforce]] F-15E [[warlike]] based in Alaska will fly to South Korea next month for temporary deployment aimed at enhancing US [[wildfire]] on the [[Rok]] peninsula, US authorities said.",0.0013365745544433594,0.548168420791626,0,3,0,136,"Successful"
"[[Johnson]] [[Back]] to His [[Best]] as D-Backs End Streak  [[NEW]] [[YORK]] (Reuters) - [[Randy]] [[Johnson]] [[struck]] out 14 [[batters]] in  8 1/3 [[innings]] to [[help]] the [[Arizona]] Diamondbacks [[end]] a nine-game  [[losing]] [[streak]] with a 2-0 win over the [[host]] [[New]] [[York]] [[Mets]] in the  [[National]] [[League]] [[Sunday]].","[[Anderson]] [[Rear]] to His [[High]] as D-Backs End Streak  [[NOUVELLE]] [[YORKE]] (Reuters) - [[Mcbride]] [[Duncan]] [[hit]] out 14 [[drummers]] in  8 1/3 [[overs]] to [[helps]] the [[Peoria]] Diamondbacks [[finalise]] a nine-game  [[forfeits]] [[wave]] with a 2-0 win over the [[organise]] [[Newest]] [[Brooklyn]] [[Yankees]] in the  [[Nations]] [[Union]] [[Domingos]].",0.00037217140197753906,0.10407906770706177,1,1,1,700,"Failed"
"Restive Maldives eases [[curfew]] after [[rounding]] up [[dissidents]] (AFP) AFP - A [[curfew]] in the capital of the Maldives was [[eased]] but [[parliament]] sessions were [[put]] off [[indefinitely]] and [[emergency]] [[rule]] [[continued]] following last week's [[riots]], [[officials]] and residents said.","Restive Maldives eases [[roaming]] after [[county]] up [[crackpots]] (AFP) AFP - A [[wandering]] in the capital of the Maldives was [[eases]] but [[maison]] sessions were [[introduces]] off [[infinitely]] and [[contingency]] [[regulates]] [[continuation]] following last week's [[problems]], [[gov]] and residents said.",0.0006468892097473145,0.695738673210144,0,3,0,358,"Successful"
"Vodafone hires Citi for Cesky bid (TheDeal.com) TheDeal.[[com]] - The U.K. mobile giant wants to [[find]] a way to disentagle the Czech wireless and fixed-line businesses.","Vodafone hires Citi for Cesky bid (TheDeal.com) TheDeal.[[kom]] - The U.K. mobile giant wants to [[finding]] a way to disentagle the Czech wireless and fixed-line businesses.",0.2723500728607178,0.51904296875,3,2,3,76,"Successful"
"[[Dollar]] Briefly Hits 4-Wk Low Vs Euro  [[LONDON]] (Reuters) - The dollar [[dipped]] to a four-week low  against the [[euro]] on [[Monday]] before rising slightly on  profit-taking, but steep oil prices and weak U.S. data  continued to fan worries about the [[health]] of the world's  largest [[economy]].","[[Australian]] Briefly Hits 4-Wk Low Vs Euro  [[PICCADILLY]] (Reuters) - The dollar [[dunked]] to a four-week low  against the [[eur]] on [[Shabbat]] before rising slightly on  profit-taking, but steep oil prices and weak U.S. data  continued to fan worries about the [[sanitation]] of the world's  largest [[thrifty]].",0.002443075180053711,0.544704794883728,2,0,2,186,"Successful"
"Promoting a Shared [[Vision]] As Michael Kaleko kept running into people who were getting older and having more [[vision]] problems, he realized he could do something about it.","Promoting a Shared [[Sight]] As Michael Kaleko kept running into people who were getting older and having more [[eyes]] problems, he realized he could do something about it.",0.003310978412628174,0.5971487760543823,3,1,3,58,"Successful"
"India's Tata expands regional [[footprint]] via NatSteel buyout (AFP) AFP - India's Tata Iron and Steel Company Ltd. took a strategic step to expand its Asian footprint with the announcement it will buy the Asia-Pacific steel operations of Singapore's NatSteel Ltd.","India's Tata expands regional [[etchings]] via NatSteel buyout (AFP) AFP - India's Tata Iron and Steel Company Ltd. took a strategic step to expand its Asian footprint with the announcement it will buy the Asia-Pacific steel operations of Singapore's NatSteel Ltd.",0.003997385501861572,0.9404320120811462,0,2,0,63,"Successful"
"Delegates [[Urge]] [[Cleric]] to [[Pull]] [[Out]] of Najaf [[BAGHDAD]], Iraq - [[Delegates]] at Iraq's [[National]] [[Conference]] [[called]] on radical [[Shiite]] [[cleric]] Muqtada al-Sadr to [[abandon]] his uprising against U.[[S]]. and Iraqi [[troops]] and [[pull]] his [[fighters]] out of a [[holy]] [[shrine]] in [[Najaf]]...","Delegates [[Instigated]] [[Pasteur]] to [[Heave]] [[Exterior]] of Najaf [[TEHRAN]], Iraq - [[Members]] at Iraq's [[Nationale]] [[Symposium]] [[urging]] on radical [[Sunni]] [[ordained]] Muqtada al-Sadr to [[abdicate]] his uprising against U.[[z]]. and Iraqi [[army]] and [[fired]] his [[combatant]] out of a [[santo]] [[altar]] in [[Bagdad]]...",0.0005972385406494141,0.0014568567276000977,0,0,0,631,"Failed"
"[[Treasuries]] [[Slip]] as [[Stocks]] [[Rally]]  NEW YORK (Reuters) - U.[[S]]. [[Treasury]] [[debt]] [[prices]] [[slipped]] on  Monday, though traders [[characterized]] the move as profit-taking  rather than any [[fundamental]] change in sentiment.","[[Hacienda]] [[Freefall]] as [[Stockpile]] [[Manifestation]]  NEW YORK (Reuters) - U.[[z]]. [[Exchequer]] [[loaner]] [[tolls]] [[collapsed]] on  Monday, though traders [[identification]] the move as profit-taking  rather than any [[critical]] change in sentiment.",0.0008234381675720215,0.5077627897262573,2,0,2,348,"Successful"
"Dollar Rises [[Vs]] Euro on Asset Flows [[Data]]  [[NEW]] [[YORK]] (Reuters) - The [[dollar]] [[extended]] [[gains]] against the  [[euro]] on [[Monday]] after a [[report]] on [[flows]] into U.S. [[assets]] [[showed]]  enough of a [[rise]] in [[foreign]] investments to [[offset]] the [[current]]  [[account]] [[gap]] for the [[month]].","Dollar Rises [[V]] Euro on Asset Flows [[Databases]]  [[INNOVATIVE]] [[SCARSDALE]] (Reuters) - The [[rmb]] [[wider]] [[profit]] against the  [[eur]] on [[Hier]] after a [[apprise]] on [[corrientes]] into U.S. [[holdings]] [[divulged]]  enough of a [[rising]] in [[outside]] investments to [[incapacitate]] the [[prevalent]]  [[compte]] [[gaps]] for the [[weeks]].",0.001238107681274414,0.6716535091400146,2,3,2,459,"Successful"
"Sutton [[Adds]] Haas, Cink to [[Ryder]] Cup [[Team]]  [[MILWAUKEE]] (Sports [[Network]]) - [[U]].S. Ryder Cup captain Hal  Sutton finalized his team on [[Monday]] when he [[announced]] the  selections of Jay Haas and Stewart Cink as his captain's picks.","Sutton [[Integrating]] Haas, Cink to [[Mustang]] Cup [[Computer]]  [[PEORIA]] (Sports [[Cyber]]) - [[xin]].S. Ryder Cup captain Hal  Sutton finalized his team on [[Domingo]] when he [[publishes]] the  selections of Jay Haas and Stewart Cink as his captain's picks.",0.00035822391510009766,0.537044882774353,1,3,1,264,"Successful"
"[[Haas]] and Cink Selected for Ryder Cup Team Jay Haas [[joined]] [[Stewart]] Cink as the two captain's picks for a [[U]].S. [[team]] that will [[try]] to [[regain]] the cup from Europe next [[month]].","[[Haa]] and Cink Selected for Ryder Cup Team Jay Haas [[accession]] [[Graeme]] Cink as the two captain's picks for a [[o]].S. [[cluster]] that will [[quest]] to [[recreate]] the cup from Europe next [[mes]].",0.001148223876953125,0.8006961345672607,1,3,1,226,"Successful"
"Natalie Coughlin Wins 100M Backstroke ([[AP]]) AP - American Natalie Coughlin won Olympic gold in the 100-meter backstroke Monday night. Coughlin, the only [[woman]] ever to [[swim]] under 1 minute in the event, [[finished]] first in 1 minute, 0.37 seconds. Kirsty Coventry of [[Zimbabwe]], who swims at [[Auburn]] [[University]] in Alabama, earned the silver in 1:00.50. Laure Manaudou of France took [[bronze]] in 1:00.88.","Natalie Coughlin Wins 100M Backstroke ([[HAS]]) AP - American Natalie Coughlin won Olympic gold in the 100-meter backstroke Monday night. Coughlin, the only [[dames]] ever to [[bathing]] under 1 minute in the event, [[finite]] first in 1 minute, 0.37 seconds. Kirsty Coventry of [[Mozambique]], who swims at [[Glittering]] [[Harvard]] in Alabama, earned the silver in 1:00.50. Laure Manaudou of France took [[shantung]] in 1:00.88.",0.004418671131134033,0.5353901386260986,1,0,1,231,"Successful"
"Oracle Overhauls Sales-Side [[Apps]] for CRM [[Suite]] (NewsFactor) NewsFactor - Oracle (Nasdaq: ORCL) [[has]] revamped its sales-side CRM [[applications]] in [[version]] 11i.10 of its [[sales]], [[marketing]], [[partner]] [[relationship]] [[management]] and e-commerce [[application]].","Oracle Overhauls Sales-Side [[Applicant]] for CRM [[Sequel]] (NewsFactor) NewsFactor - Oracle (Nasdaq: ORCL) [[acres]] revamped its sales-side CRM [[nominee]] in [[print]] 11i.10 of its [[vending]], [[merchandising]], [[mates]] [[tying]] [[cadres]] and e-commerce [[pray]].",0.005782008171081543,0.5381534695625305,3,2,3,361,"Successful"
"UN launches 210-million-dollar appeal for flood-hit Bangladesh (AFP) AFP - The United Nations [[launched]] an appeal here for 210 million dollars to help [[flood]] [[victims]] [[facing]] ""grave"" [[food]] [[shortages]] after two-thirds of Bangladesh was [[submerged]], [[destroying]] crops and [[killing]] more than 700 [[people]].","UN launches 210-million-dollar appeal for flood-hit Bangladesh (AFP) AFP - The United Nations [[startup]] an appeal here for 210 million dollars to help [[stream]] [[sacrifices]] [[braved]] ""grave"" [[nutrient]] [[deficits]] after two-thirds of Bangladesh was [[disposed]], [[ruination]] crops and [[slaughtering]] more than 700 [[volk]].",0.0008103251457214355,0.5121425986289978,0,3,0,390,"Successful"
"Indian state rolls out wireless broadband [[Government]] in South Indian state of Kerala [[sets]] up wireless kiosks as [[part]] of initiative to bridge digital [[divide]].","Indian state rolls out wireless broadband [[Vlado]] in South Indian state of Kerala [[gambling]] up wireless kiosks as [[share]] of initiative to bridge digital [[cesspool]].",0.009831666946411133,0.5754843950271606,3,2,3,129,"Successful"
"Hurricane Survivors Wait for Water, Gas PUNTA GORDA, Fla. - Urban rescue teams, insurance adjusters and National Guard troops scattered across Florida Monday to help victims of Hurricane Charley and deliver water and other supplies to thousands of people left homeless...","Hurricane Survivors Wait for Water, Gas PUNTA GORDA, Fla. - Urban rescue teams, insurance adjusters and National Guard troops scattered across Florida Monday to help victims of Hurricane Charley and deliver water and other supplies to thousands of people left homeless...",0.9995986223220825,0.9995986223220825,2,2,0,1,"Skipped"
"Jackson Squares Off With Prosecutor SANTA MARIA, Calif. - Fans of [[Michael]] Jackson erupted in cheers Monday as the pop star emerged from a double-decker tour bus and went into court for a showdown with the prosecutor who has pursued him for years on child molestation charges...","Jackson Squares Off With Prosecutor SANTA MARIA, Calif. - Fans of [[Micheal]] Jackson erupted in cheers Monday as the pop star emerged from a double-decker tour bus and went into court for a showdown with the prosecutor who has pursued him for years on child molestation charges...",0.03784334659576416,0.8361320495605469,0,1,0,45,"Successful"
"Bobcats Trade Drobnjak to [[Hawks]] for Pick ([[AP]]) [[AP]] - The [[Charlotte]] Bobcats traded [[center]] Predrag Drobnjak to the Atlanta Hawks on [[Monday]] for a second [[round]] [[pick]] in the 2005 NBA [[draft]].","Bobcats Trade Drobnjak to [[Buzzards]] for Pick ([[OA]]) [[HA]] - The [[Hampton]] Bobcats traded [[stations]] Predrag Drobnjak to the Atlanta Hawks on [[Sabbath]] for a second [[tower]] [[decided]] in the 2005 NBA [[formulation]].",0.0004963874816894531,0.7299405336380005,1,2,1,243,"Successful"
"[[Suspect]] [[charged]] in [[abduction]], [[sexual]] [[assault]] of 11-year-old [[girl]] (Canadian [[Press]]) Canadian [[Press]] - [[LANGLEY]], [[B]].[[C]]. (CP) - [[Police]] have [[arrested]] a [[man]] in the [[kidnapping]] and [[sexual]] [[assault]] of an 11-year-old [[girl]] that [[frightened]] this suburban [[Vancouver]] [[community]] last week.","[[Suspicion]] [[upload]] in [[hijacking]], [[genital]] [[spanking]] of 11-year-old [[girls]] (Canadian [[Journalistic]]) Canadian [[Presse]] - [[MARKHAM]], [[j]].[[iii]]. (CP) - [[Nypd]] have [[stopping]] a [[humans]] in the [[hostages]] and [[genital]] [[manhandled]] of an 11-year-old [[girlfriend]] that [[spooked]] this suburban [[Seattle]] [[sociable]] last week.",0.0006204843521118164,0.7758457660675049,0,3,0,685,"Successful"
"China's Red Flag Linux to focus on [[enterprise]] [[Red]] [[Flag]] Software [[Co]]., the [[company]] behind China's leading Linux [[client]] [[distribution]], [[plans]] to [[focus]] more on its server operating [[system]] and enterprise [[customers]], the company's acting president [[said]].","China's Red Flag Linux to focus on [[entrepreneurs]] [[Reed]] [[Flagged]] Software [[Ol]]., the [[business]] behind China's leading Linux [[shoppers]] [[circulation]], [[ploys]] to [[concentrated]] more on its server operating [[device]] and enterprise [[buyer]], the company's acting president [[explaining]].",0.004843473434448242,0.6658313870429993,3,2,3,405,"Successful"
"AOL [[Properties]] [[Sign]] Girafa [[For]] Thumbnail [[Search]] [[Images]] AOL [[Properties]] Sign Girafa [[For]] [[Thumbnail]] [[Search]] [[Images]]\\Girafa.com Inc. announced today that the CompuServe, [[Netscape]], [[AIM]] and ICQ [[properties]] of [[America]] [[Online]], Inc., [[have]] [[signed]] an [[agreement]] with Girafa to [[use]] Girafa's [[thumbnail]] search [[images]] as an [[integrated]] [[part]] of their search [[results]].\\[[Using]] Girafa's [[thumbnail]] [[search]] service, search users can ...","AOL [[Objects]] [[Signs]] Girafa [[Under]] Thumbnail [[Seeking]] [[Depiction]] AOL [[Feature]] Sign Girafa [[Under]] [[Images]] [[Examine]] [[Profile]]\\Girafa.com Inc. announced today that the CompuServe, [[Aol]], [[LENS]] and ICQ [[roles]] of [[Latin]] [[Electronic]], Inc., [[es]] [[signing]] an [[agreed]] with Girafa to [[accustomed]] Girafa's [[miniature]] search [[pictured]] as an [[consolidated]] [[slice]] of their search [[output]].\\[[Used]] Girafa's [[images]] [[scrutinize]] service, search users can ...",0.001103043556213379,0.0035559535026550293,3,3,3,1129,"Failed"
"[[Cassini]] [[Spies]] Two [[Little]] [[Saturn]] [[Moons]] (AP) AP - NASA's Cassini [[spacecraft]] has [[spied]] two new [[little]] [[moons]] around satellite-rich [[Saturn]], the space [[agency]] said Monday.","[[Jpl]] [[Secret]] Two [[Low]] [[Gemini]] [[Orbit]] (AP) AP - NASA's Cassini [[warships]] has [[sneaked]] two new [[lowest]] [[planets]] around satellite-rich [[Uranus]], the space [[corpus]] said Monday.",0.0026210546493530273,0.014624714851379395,3,3,3,400,"Failed"
"[[On]] [[front]] line of AIDS in Russia An industrial [[city]] [[northwest]] of Moscow struggles as AIDS [[hits]] a [[broader]] [[population]].","[[During]] [[frente]] line of AIDS in Russia An industrial [[locality]] [[ouest]] of Moscow struggles as AIDS [[lesions]] a [[larger]] [[populations]].",0.005877315998077393,0.5921266078948975,0,3,0,167,"Successful"
"Nobel [[Laureate]] Decries [[Stem]] [[Cell]] Limits (AP) AP - A Nobel laureate in medicine said Monday the Bush administration's limits on funding for embryonic stem cell research effectively have stopped the clock on American scientists' efforts to develop [[treatments]] for a host of chronic, debilitating diseases.","Nobel [[Prize]] Decries [[Rods]] [[Batt]] Limits (AP) AP - A Nobel laureate in medicine said Monday the Bush administration's limits on funding for embryonic stem cell research effectively have stopped the clock on American scientists' efforts to develop [[redress]] for a host of chronic, debilitating diseases.",0.011017858982086182,0.5525293946266174,3,0,3,152,"Successful"
"Jury Can [[Hear]] of [[Kobe]] Accuser's Sex Life (AP) AP - Prosecutors suffered another setback Monday in the Kobe [[Bryant]] sexual assault case, losing a last-ditch attempt to keep the NBA star's lawyers from telling jurors about the alleged victim's sex life.","Jury Can [[Vista]] of [[Goblet]] Accuser's Sex Life (AP) AP - Prosecutors suffered another setback Monday in the Kobe [[Tyson]] sexual assault case, losing a last-ditch attempt to keep the NBA star's lawyers from telling jurors about the alleged victim's sex life.",0.001893758773803711,0.6798956394195557,1,3,1,124,"Successful"
"[[North]] Korea Talks [[Still]] On, China Tells Downer (Reuters) Reuters - China [[has]] said no [[date]] [[has]] been [[set]] for\working-level talks on the North Korean [[nuclear]] [[crisis]] and [[gave]]\no indication that the meeting has been canceled, Australian\Foreign [[Minister]] [[Alexander]] Downer said on Tuesday.","[[Scandinavia]] Korea Talks [[Instead]] On, China Tells Downer (Reuters) Reuters - China [[hectares]] said no [[calendar]] [[hectare]] been [[gaming]] for\working-level talks on the North Korean [[radiological]] [[recession]] and [[conferred]]\no indication that the meeting has been canceled, Australian\Foreign [[Secretarial]] [[Andrey]] Downer said on Tuesday.",0.0007864236831665039,0.5470479726791382,0,3,0,263,"Successful"
"[[Griffin]] to [[Anchor]] D-Line The [[Redskins]] [[expect]] [[huge]] [[things]] from 300-pound [[Cornelius]] Griffin, who was [[signed]] to [[aid]] the team's [[weakest]] [[unit]] - the [[defensive]] [[line]].","[[Griffith]] to [[Cribbing]] D-Line The [[Braves]] [[envisaged]] [[ginormous]] [[points]] from 300-pound [[Lucius]] Griffin, who was [[ratified]] to [[enables]] the team's [[cheaper]] [[drives]] - the [[shielded]] [[lines]].",0.0004177689552307129,0.7946827411651611,1,3,1,309,"Successful"
"Last American defector in [[North]] Korea [[agrees]] to [[tell]] [[story]] (AFP) AFP - The [[last]] [[surviving]] American defector to communist [[North]] Korea [[wants]] to tell his [[story]] to put a human face on the [[Stalinist]] [[state]] which he [[believes]] is unfairly vilified abroad, [[British]] film-makers said.","Last American defector in [[Norse]] Korea [[subscribe]] to [[cite]] [[storytelling]] (AFP) AFP - The [[latest]] [[survival]] American defector to communist [[Norse]] Korea [[craves]] to tell his [[epic]] to put a human face on the [[Marxism]] [[nations]] which he [[idea]] is unfairly vilified abroad, [[English]] film-makers said.",0.0006769895553588867,0.5238767862319946,0,3,0,414,"Successful"
"Live: Olympics day four Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.","Live: Olympics day four Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.",0.8600766658782959,0.8600766658782959,1,1,0,1,"Skipped"
"[[Kerry]] Widens [[Lead]] in California, Poll Finds (Reuters) Reuters - Democratic challenger John Kerry\has a commanding lead over President Bush in California of 54\percent to 38 percent among likely voters, a [[poll]] released on\Tuesday found.","[[Keri]] Widens [[Leadership]] in California, Poll Finds (Reuters) Reuters - Democratic challenger John Kerry\has a commanding lead over President Bush in California of 54\percent to 38 percent among likely voters, a [[investigates]] released on\Tuesday found.",0.24263465404510498,0.5812119841575623,0,2,0,88,"Successful"
"Capacity [[Crowds]] at Beach Volleyball Rock the Joint  [[ATHENS]] (Reuters) - At the beach volleyball, the 2004  [[Olympics]] is a sell-out, foot-stomping success.","Capacity [[Buildup]] at Beach Volleyball Rock the Joint  [[PIRAEUS]] (Reuters) - At the beach volleyball, the 2004  [[Olympus]] is a sell-out, foot-stomping success.",0.013349950313568115,0.5632352232933044,1,3,1,60,"Successful"
"Dollar [[Near]] [[Recent]] Lows, Awaits ZEW/CPI  [[LONDON]] (Reuters) - The [[dollar]] [[held]] [[steady]] near this week's  four-week [[low]] against the [[euro]] on [[Tuesday]] with [[investors]]  [[awaiting]] a German investor [[confidence]] survey and [[U]].S. [[consumer]]  inflation numbers to [[shed]] light on the direction.","Dollar [[About]] [[Contemporary]] Lows, Awaits ZEW/CPI  [[UK]] (Reuters) - The [[aussie]] [[detainees]] [[permanent]] near this week's  four-week [[lowest]] against the [[eur]] on [[Friday]] with [[capitalists]]  [[expected]] a German investor [[convinced]] survey and [[ryu]].S. [[consuming]]  inflation numbers to [[shack]] light on the direction.",0.005472123622894287,0.559001088142395,2,0,2,332,"Successful"
"Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. has postponed the launch of a video display chip it had previously planned to introduce by year end, putting off a showdown with Texas Instruments Inc. in the fast-growing market for high-definition television displays.","Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. has postponed the launch of a video display chip it had previously planned to introduce by year end, putting off a showdown with Texas Instruments Inc. in the fast-growing market for high-definition television displays.",0.9948753714561462,0.9948753714561462,3,3,2,1,"Skipped"
"Venezuela [[vote]] keeps Chavez as [[president]] [[CARACAS]] -- Venezuelans [[voted]] resoundingly to keep firebrand populist Hugo Chavez as their president in a victory that drew noisy reactions yesterday from both sides in the streets. International observers certified the results as clean and accurate.","Venezuela [[referendum]] keeps Chavez as [[chairman]] [[BOGOTÁ]] -- Venezuelans [[concurred]] resoundingly to keep firebrand populist Hugo Chavez as their president in a victory that drew noisy reactions yesterday from both sides in the streets. International observers certified the results as clean and accurate.",0.06926524639129639,0.6036632061004639,0,2,0,138,"Successful"
"Jailing of HK [[democrat]] in China 'politically motivated' (AFP) AFP - [[Hong]] Kong [[democrats]] [[accused]] China of jailing one of their [[members]] on trumped-up [[prostitution]] [[charges]] in a bid to [[disgrace]] a [[political]] [[movement]] Beijing [[has]] been [[feuding]] with for seven years.","Jailing of HK [[senators]] in China 'politically motivated' (AFP) AFP - [[Kong]] Kong [[obama]] [[blaming]] China of jailing one of their [[mp]] on trumped-up [[brothels]] [[royalties]] in a bid to [[affront]] a [[statesman]] [[conveyance]] Beijing [[hectare]] been [[controversies]] with for seven years.",0.0009049177169799805,0.9359082579612732,0,3,0,343,"Successful"
"Kmart Swings to Profit in 2Q; Stock Surges (AP) AP - Shares of [[Kmart]] [[Holding]] Corp. [[surged]] 17 percent Monday after the [[discount]] [[retailer]] [[reported]] a profit for the [[second]] quarter and said chairman and majority [[owner]] Edward Lampert is now free to [[invest]] the company's  #36;2.6 billion in surplus cash.","Kmart Swings to Profit in 2Q; Stock Surges (AP) AP - Shares of [[Walmart]] [[Orchestrate]] Corp. [[increase]] 17 percent Monday after the [[rebate]] [[vendor]] [[reporting]] a profit for the [[s]] quarter and said chairman and majority [[ownership]] Edward Lampert is now free to [[investments]] the company's  #36;2.6 billion in surplus cash.",0.0009108781814575195,0.5318540930747986,2,3,2,344,"Successful"
"Fischer's [[Fiancee]]: Marriage Plans [[Genuine]] (AP) AP - Former [[chess]] champion Bobby Fischer's [[announcement]] thathe is engaged to a Japanese woman could win him [[sympathy]] among Japanese officials and help him avoid deportation to the United [[States]], his fiancee and one of his [[supporters]] said Tuesday.","Fischer's [[Chloe]]: Marriage Plans [[Earnest]] (AP) AP - Former [[inadequacies]] champion Bobby Fischer's [[advertising]] thathe is engaged to a Japanese woman could win him [[affective]] among Japanese officials and help him avoid deportation to the United [[Asserts]], his fiancee and one of his [[promoters]] said Tuesday.",0.0006605982780456543,0.6329991221427917,0,2,0,258,"Successful"
"U.S. Misses Cut in Olympic 100 Free ATHENS, Greece - Top American sprinters Jason Lezak and Ian Crocker missed the cut in the Olympic 100-meter freestyle preliminaries Tuesday, a stunning blow for a country that had always done well in the event.    Pieter van den Hoogenband of the Netherlands and Australian Ian Thorpe advanced to the evening semifinal a day after dueling teenager Michael Phelps in the 200 freestyle, won by Thorpe...","U.S. Misses Cut in Olympic 100 Free ATHENS, Greece - Top American sprinters Jason Lezak and Ian Crocker missed the cut in the Olympic 100-meter freestyle preliminaries Tuesday, a stunning blow for a country that had always done well in the event.    Pieter van den Hoogenband of the Netherlands and Australian Ian Thorpe advanced to the evening semifinal a day after dueling teenager Michael Phelps in the 200 freestyle, won by Thorpe...",0.9990105032920837,0.9990105032920837,1,1,0,1,"Skipped"
