"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Spam [[suspension]] [[hits]] Sohu.com shares ([[FT]].com) [[FT]].[[com]] - [[Shares]] in Sohu.[[com]], a leading US-listed Chinese [[internet]] [[portal]], [[fell]] more than 10 per [[cent]] on [[Friday]] after China's biggest [[mobile]] phone [[network]] [[operator]] [[imposed]] a one-year [[suspension]] on its [[multimedia]] [[messaging]] services because of [[customers]] being sent [[spam]].","Spam [[suspend]] [[injured]] Sohu.com shares ([[FEET]].com) [[METERS]].[[kom]] - [[Pooled]] in Sohu.[[kom]], a leading US-listed Chinese [[lnternet]] [[doorway]], [[collapsed]] more than 10 per [[cents]] on [[Tonight]] after China's biggest [[portable]] phone [[lnternet]] [[operative]] [[inflicted]] a one-year [[adjourn]] on its [[medium]] [[emailed]] services because of [[subscriber]] being sent [[emails]].",0.013782203197479248,0.7431982755661011,3,0,3,618,"Successful"
"Erstad's Double Lifts Angels to [[Win]] ([[AP]]) [[AP]] - Darin Erstad doubled in the go-ahead [[run]] in the eighth inning, lifting the Anaheim Angels to a 3-2 victory over the [[Detroit]] Tigers on [[Sunday]]. The [[win]] pulled Anaheim within a percentage [[point]] of [[Boston]] and [[Texas]] in the AL wild-card race.","Erstad's Double Lifts Angels to [[Successes]] ([[APS]]) [[HECTARES]] - Darin Erstad doubled in the go-ahead [[administer]] in the eighth inning, lifting the Anaheim Angels to a 3-2 victory over the [[Straits]] Tigers on [[Domingos]]. The [[yuan]] pulled Anaheim within a percentage [[dot]] of [[Harvard]] and [[Abilene]] in the AL wild-card race.",0.0008262991905212402,0.6944661140441895,1,0,1,273,"Successful"
"[[Drew]] Out of Braves' [[Lineup]] [[After]] [[Injury]] (AP) AP - Outfielder J.D. [[Drew]] missed the [[Atlanta]] Braves' game against the St. [[Louis]] [[Cardinals]] on [[Sunday]] night with a sore right quadriceps.","[[Telephones]] Out of Braves' [[Shaping]] [[Since]] [[Casualties]] (AP) AP - Outfielder J.D. [[Attracting]] missed the [[Milan]] Braves' game against the St. [[Luise]] [[Matchup]] on [[Sabbath]] night with a sore right quadriceps.",0.0016992688179016113,0.5101823806762695,1,0,1,318,"Successful"
"Venezuelans Flood Polls, [[Voting]] Extended  [[CARACAS]], Venezuela (Reuters) - Venezuelans [[voted]] in huge  numbers on Sunday in a historic referendum on whether to recall  left-wing President Hugo Chavez and [[electoral]] authorities  prolonged voting well into the [[night]].","Venezuelans Flood Polls, [[Referendum]] Extended  [[ALEGRE]], Venezuela (Reuters) - Venezuelans [[approving]] in huge  numbers on Sunday in a historic referendum on whether to recall  left-wing President Hugo Chavez and [[val]] authorities  prolonged voting well into the [[soir]].",0.026587069034576416,0.5099459886550903,0,2,0,141,"Successful"
"Dell Exits Low-End China Consumer PC Market  HONG KONG (Reuters) - [[Dell]] Inc. &lt;DELL.O&gt;, the world's  largest PC maker, said on Monday it has left the low-end  consumer PC market in China and cut its overall growth target  for the country this year due to stiff competition in the  segment.","Dell Exits Low-End China Consumer PC Market  HONG KONG (Reuters) - [[Del]] Inc. &lt;DELL.O&gt;, the world's  largest PC maker, said on Monday it has left the low-end  consumer PC market in China and cut its overall growth target  for the country this year due to stiff competition in the  segment.",0.28172820806503296,0.5104851722717285,3,2,3,40,"Successful"
"China Says [[Taiwan]] Spy Also Operated in [[U]].S. - Media  [[BEIJING]] (Reuters) - Beijing on Monday [[accused]] a  Chinese-American arrested for [[spying]] for [[Taiwan]] of building an  [[espionage]] network in the United States, and said he could go on  trial very soon.","China Says [[Terrace]] Spy Also Operated in [[woo]].S. - Media  [[XING]] (Reuters) - Beijing on Monday [[sued]] a  Chinese-American arrested for [[wiretaps]] for [[Shenzhen]] of building an  [[interception]] network in the United States, and said he could go on  trial very soon.",0.000745236873626709,0.691947340965271,0,3,0,169,"Successful"
"Another Major Non-Factor Another [[major]], another [[disappointment]] for [[Tiger]] [[Woods]], the No. 1 [[ranked]] player in the [[world]] who [[has]] not won a [[major]] [[championship]] [[since]] his [[triumph]] at the 2002 [[U]].S. [[Open]].","Another Major Non-Factor Another [[massive]], another [[betray]] for [[Fu]] [[Timber]], the No. 1 [[levels]] player in the [[orb]] who [[ai]] not won a [[prodigious]] [[champion]] [[so]] his [[triomphe]] at the 2002 [[ryu]].S. [[Launched]].",0.0010218620300292969,0.5599434971809387,1,3,1,333,"Successful"
"US fighter squadron to be deployed in South Korea next month (AFP) AFP - A squadron of US Air Force F-15E fighters based in Alaska will fly to South Korea next month for temporary deployment aimed at enhancing US [[firepower]] on the Korean peninsula, US authorities said.","US fighter squadron to be deployed in South Korea next month (AFP) AFP - A squadron of US Air Force F-15E fighters based in Alaska will fly to South Korea next month for temporary deployment aimed at enhancing US [[wildfire]] on the Korean peninsula, US authorities said.",0.005020797252655029,0.9080905318260193,0,3,0,69,"Successful"
"Johnson Back to His Best as D-Backs End Streak  NEW YORK (Reuters) - Randy [[Johnson]] struck out 14 batters in  8 1/3 innings to [[help]] the [[Arizona]] Diamondbacks [[end]] a nine-game  losing streak with a 2-0 [[win]] over the host [[New]] [[York]] [[Mets]] in the  National League [[Sunday]].","Johnson Back to His Best as D-Backs End Streak  NEW YORK (Reuters) - Randy [[Barker]] struck out 14 batters in  8 1/3 innings to [[helping]] the [[Az]] Diamondbacks [[ceases]] a nine-game  losing streak with a 2-0 [[vanquishing]] over the host [[Innovative]] [[Manhattan]] [[Mertz]] in the  National League [[Sabbath]].",0.000643312931060791,0.5840370655059814,1,2,1,318,"Successful"
"Restive Maldives eases curfew after rounding up [[dissidents]] (AFP) AFP - [[A]] curfew in the [[capital]] of the Maldives was [[eased]] but [[parliament]] sessions were put off [[indefinitely]] and [[emergency]] rule continued following last week's riots, officials and residents said.","Restive Maldives eases curfew after rounding up [[skeptics]] (AFP) AFP - [[para]] curfew in the [[investors]] of the Maldives was [[narrowed]] but [[assembly]] sessions were put off [[eternally]] and [[contingencies]] rule continued following last week's riots, officials and residents said.",0.0006667971611022949,0.7310590744018555,0,2,0,181,"Successful"
"Vodafone hires Citi for Cesky [[bid]] (TheDeal.com) TheDeal.com - The [[U]].K. mobile giant wants to find a way to disentagle the Czech wireless and fixed-line businesses.","Vodafone hires Citi for Cesky [[bidders]] (TheDeal.com) TheDeal.com - The [[xin]].K. mobile giant wants to find a way to disentagle the Czech wireless and fixed-line businesses.",0.0016132593154907227,0.8597841858863831,3,1,3,58,"Successful"
"[[Dollar]] Briefly Hits 4-Wk [[Low]] [[Vs]] Euro  [[LONDON]] (Reuters) - The dollar [[dipped]] to a four-week [[low]]  against the [[euro]] on Monday before rising slightly on  profit-taking, but [[steep]] oil prices and [[weak]] U.S. data  continued to fan [[worries]] about the [[health]] of the world's  largest economy.","[[Yuan]] Briefly Hits 4-Wk [[Baja]] [[Five]] Euro  [[UK]] (Reuters) - The dollar [[soaked]] to a four-week [[fewer]]  against the [[euros]] on Monday before rising slightly on  profit-taking, but [[inhospitable]] oil prices and [[frail]] U.S. data  continued to fan [[sucks]] about the [[sanitation]] of the world's  largest economy.",0.0034522414207458496,0.6562726497650146,2,0,2,378,"Successful"
"Promoting a Shared Vision As Michael Kaleko kept running into people who were getting older and having more [[vision]] problems, he realized he could do something about it.","Promoting a Shared Vision As Michael Kaleko kept running into people who were getting older and having more [[eyes]] problems, he realized he could do something about it.",0.00670623779296875,0.9971711039543152,3,1,3,21,"Successful"
"India's Tata expands regional footprint via NatSteel buyout (AFP) AFP - India's Tata Iron and Steel Company Ltd. took a strategic step to expand its Asian footprint with the announcement it will buy the Asia-Pacific steel operations of Singapore's NatSteel Ltd.","India's Tata expands regional footprint via NatSteel buyout (AFP) AFP - India's Tata Iron and Steel Company Ltd. took a strategic step to expand its Asian footprint with the announcement it will buy the Asia-Pacific steel operations of Singapore's NatSteel Ltd.",0.982049822807312,0.982049822807312,2,2,0,1,"Skipped"
"[[Delegates]] [[Urge]] [[Cleric]] to Pull Out of Najaf [[BAGHDAD]], Iraq - [[Delegates]] at Iraq's National [[Conference]] called on radical Shiite cleric Muqtada al-Sadr to [[abandon]] his [[uprising]] against U.S. and Iraqi [[troops]] and pull his [[fighters]] out of a [[holy]] shrine in [[Najaf]]...","[[Representation]] [[Entreat]] [[Pasteur]] to Pull Out of Najaf [[NAJAF]], Iraq - [[Delegate]] at Iraq's National [[Meeting]] called on radical Shiite cleric Muqtada al-Sadr to [[abandoning]] his [[turbulence]] against U.S. and Iraqi [[militar]] and pull his [[guerillas]] out of a [[consecrated]] shrine in [[Iraq]]...",0.0006344914436340332,0.0009073019027709961,0,0,0,620,"Failed"
"[[Treasuries]] [[Slip]] as [[Stocks]] Rally  NEW YORK (Reuters) - [[U]].S. [[Treasury]] debt [[prices]] slipped on  [[Monday]], though traders characterized the move as profit-taking  rather than any fundamental change in sentiment.","[[Hacienda]] [[Toboggan]] as [[Arsenals]] Rally  NEW YORK (Reuters) - [[ryu]].S. [[Hacienda]] debt [[dues]] slipped on  [[Shabbat]], though traders characterized the move as profit-taking  rather than any fundamental change in sentiment.",0.0012562870979309082,0.7964808940887451,2,1,2,282,"Successful"
"Dollar [[Rises]] [[Vs]] [[Euro]] on Asset [[Flows]] [[Data]]  NEW YORK (Reuters) - The dollar [[extended]] [[gains]] against the  euro on Monday after a report on [[flows]] into U.S. [[assets]] [[showed]]  enough of a [[rise]] in [[foreign]] [[investments]] to offset the current  [[account]] gap for the [[month]].","Dollar [[Raised]] [[Five]] [[Eur]] on Asset [[Flowing]] [[Dane]]  NEW YORK (Reuters) - The dollar [[widened]] [[earnings]] against the  euro on Monday after a report on [[movements]] into U.S. [[holdings]] [[displaying]]  enough of a [[soaring]] in [[outside]] [[capital]] to offset the current  [[cont]] gap for the [[mois]].",0.025610685348510742,0.2633730173110962,2,2,2,592,"Failed"
"Sutton Adds Haas, Cink to Ryder Cup Team  [[MILWAUKEE]] (Sports [[Network]]) - U.S. Ryder [[Cup]] [[captain]] [[Hal]]  [[Sutton]] [[finalized]] his [[team]] on Monday when he [[announced]] the  selections of Jay [[Haas]] and [[Stewart]] Cink as his captain's picks.","Sutton Adds Haas, Cink to Ryder Cup Team  [[DAYTON]] (Sports [[Cyber]]) - U.S. Ryder [[Glassware]] [[comandante]] [[Sea]]  [[Drayton]] [[concludes]] his [[appliances]] on Monday when he [[announces]] the  selections of Jay [[Hess]] and [[Stuart]] Cink as his captain's picks.",0.0003572702407836914,0.9817566871643066,1,2,1,319,"Successful"
"[[Haas]] and Cink Selected for Ryder Cup [[Team]] Jay Haas [[joined]] Stewart Cink as the two captain's picks for a U.S. team that will try to regain the [[cup]] from Europe next [[month]].","[[Haa]] and Cink Selected for Ryder Cup [[Computer]] Jay Haas [[subscribe]] Stewart Cink as the two captain's picks for a U.S. team that will try to regain the [[coupe]] from Europe next [[monthly]].",0.0010489225387573242,0.5440171360969543,1,3,1,101,"Successful"
"Natalie Coughlin Wins 100M Backstroke (AP) AP - American [[Natalie]] [[Coughlin]] won Olympic gold in the 100-meter [[backstroke]] Monday night. Coughlin, the only [[woman]] ever to [[swim]] under 1 minute in the [[event]], [[finished]] first in 1 minute, 0.37 seconds. Kirsty Coventry of [[Zimbabwe]], who swims at [[Auburn]] University in [[Alabama]], earned the [[silver]] in 1:00.50. Laure Manaudou of France took [[bronze]] in 1:00.88.","Natalie Coughlin Wins 100M Backstroke (AP) AP - American [[Natasha]] [[Curran]] won Olympic gold in the 100-meter [[breaststroke]] Monday night. Coughlin, the only [[mujer]] ever to [[beaches]] under 1 minute in the [[episodes]], [[end]] first in 1 minute, 0.37 seconds. Kirsty Coventry of [[Mozambique]], who swims at [[Glittering]] University in [[Tuscaloosa]], earned the [[plata]] in 1:00.50. Laure Manaudou of France took [[shantung]] in 1:00.88.",0.002165853977203369,0.5047955513000488,1,0,1,289,"Successful"
"Oracle Overhauls Sales-Side [[Apps]] for CRM [[Suite]] (NewsFactor) NewsFactor - Oracle (Nasdaq: ORCL) [[has]] revamped its sales-side CRM [[applications]] in [[version]] 11i.10 of its [[sales]], [[marketing]], [[partner]] [[relationship]] management and e-commerce [[application]].","Oracle Overhauls Sales-Side [[Demand]] for CRM [[Aftermath]] (NewsFactor) NewsFactor - Oracle (Nasdaq: ORCL) [[ai]] revamped its sales-side CRM [[nominee]] in [[editorial]] 11i.10 of its [[merchandising]], [[traded]], [[allied]] [[bonds]] management and e-commerce [[enforce]].",0.0017765164375305176,0.14675432443618774,3,3,3,366,"Failed"
"UN launches 210-million-dollar appeal for flood-hit Bangladesh (AFP) AFP - The United Nations launched an appeal here for 210 [[million]] dollars to [[help]] [[flood]] [[victims]] facing ""grave"" [[food]] shortages after two-thirds of [[Bangladesh]] was [[submerged]], [[destroying]] crops and [[killing]] more than 700 [[people]].","UN launches 210-million-dollar appeal for flood-hit Bangladesh (AFP) AFP - The United Nations launched an appeal here for 210 [[trillion]] dollars to [[enables]] [[tides]] [[vics]] facing ""grave"" [[nutrients]] shortages after two-thirds of [[Mongolia]] was [[shipwrecked]], [[wreck]] crops and [[culled]] more than 700 [[populations]].",0.0006849765777587891,0.5928682684898376,0,3,0,338,"Successful"
"Indian [[state]] rolls out wireless broadband Government in [[South]] Indian state of Kerala sets up wireless kiosks as [[part]] of initiative to [[bridge]] digital [[divide]].","Indian [[nationals]] rolls out wireless broadband Government in [[Southern]] Indian state of Kerala sets up wireless kiosks as [[segment]] of initiative to [[filling]] digital [[splits]].",0.08282244205474854,0.6051075458526611,3,2,3,150,"Successful"
"[[Hurricane]] [[Survivors]] [[Wait]] for [[Water]], [[Gas]] [[PUNTA]] GORDA, [[Fla]]. - Urban rescue teams, insurance adjusters and National Guard troops scattered across Florida Monday to help [[victims]] of Hurricane Charley and deliver water and other supplies to thousands of people left homeless...","[[Whirlwinds]] [[Surviving]] [[Awaited]] for [[Eau]], [[Hydrocarbon]] [[EDGE]] GORDA, [[Fl]]. - Urban rescue teams, insurance adjusters and National Guard troops scattered across Florida Monday to help [[discriminated]] of Hurricane Charley and deliver water and other supplies to thousands of people left homeless...",0.0005689263343811035,0.6106285452842712,0,3,0,184,"Successful"
"[[Jackson]] [[Squares]] Off [[With]] [[Prosecutor]] SANTA MARIA, Calif. - Fans of [[Michael]] [[Jackson]] [[erupted]] in [[cheers]] Monday as the [[pop]] [[star]] emerged from a double-decker tour [[bus]] and [[went]] into court for a [[showdown]] with the [[prosecutor]] who has [[pursued]] him for years on [[child]] [[molestation]] [[charges]]...","[[Roberts]] [[Arenas]] Off [[Of]] [[Attorney]] SANTA MARIA, Calif. - Fans of [[Mich]] [[Barker]] [[triggered]] in [[yelling]] Monday as the [[grandfather]] [[fame]] emerged from a double-decker tour [[coach]] and [[go]] into court for a [[matches]] with the [[attorneys]] who has [[followed]] him for years on [[kid]] [[molesting]] [[accuses]]...",0.0006004571914672852,0.16508150100708008,0,0,0,790,"Failed"
"Bobcats Trade Drobnjak to [[Hawks]] for Pick (AP) [[AP]] - The [[Charlotte]] Bobcats traded [[center]] Predrag Drobnjak to the [[Atlanta]] [[Hawks]] on [[Monday]] for a second [[round]] pick in the 2005 NBA draft.","Bobcats Trade Drobnjak to [[Hawk]] for Pick (AP) [[HA]] - The [[Charleston]] Bobcats traded [[plants]] Predrag Drobnjak to the [[Atalanta]] [[Nighthawk]] on [[Sabbath]] for a second [[tower]] pick in the 2005 NBA draft.",0.0005009174346923828,0.9696507453918457,1,2,1,188,"Successful"
"[[Suspect]] [[charged]] in [[abduction]], [[sexual]] [[assault]] of 11-year-old girl (Canadian Press) Canadian Press - [[LANGLEY]], [[B]].[[C]]. (CP) - Police have arrested a man in the [[kidnapping]] and [[sexual]] [[assault]] of an 11-year-old girl that frightened this suburban Vancouver community last week.","[[Untrustworthy]] [[upload]] in [[piracy]], [[pornographic]] [[muggings]] of 11-year-old girl (Canadian Press) Canadian Press - [[SURREY]], [[j]].[[cem]]. (CP) - Police have arrested a man in the [[abduct]] and [[obscene]] [[attack]] of an 11-year-old girl that frightened this suburban Vancouver community last week.",0.0006348490715026855,0.9698688387870789,0,3,0,277,"Successful"
"China's Red [[Flag]] Linux to focus on enterprise Red [[Flag]] Software [[Co]]., the company behind China's leading Linux client distribution, plans to focus more on its server operating system and enterprise customers, the company's acting president said.","China's Red [[Brands]] Linux to focus on enterprise Red [[Pennant]] Software [[Comandante]]., the company behind China's leading Linux client distribution, plans to focus more on its server operating system and enterprise customers, the company's acting president said.",0.0071256160736083984,0.5779410600662231,3,2,3,143,"Successful"
"[[AOL]] [[Properties]] [[Sign]] Girafa For [[Thumbnail]] [[Search]] [[Images]] [[AOL]] [[Properties]] [[Sign]] Girafa For [[Thumbnail]] [[Search]] [[Images]]\\Girafa.[[com]] Inc. [[announced]] [[today]] that the CompuServe, [[Netscape]], [[AIM]] and ICQ [[properties]] of [[America]] [[Online]], [[Inc]]., have [[signed]] an [[agreement]] with Girafa to use Girafa's thumbnail [[search]] [[images]] as an [[integrated]] [[part]] of their [[search]] [[results]].\\[[Using]] Girafa's thumbnail search service, search users can ...","[[YAHOO]] [[Buildings]] [[Emblem]] Girafa For [[Image]] [[Browse]] [[Portrayal]] [[YAHOO]] [[Goods]] [[Emblem]] Girafa For [[Image]] [[Scrutinize]] [[Image]]\\Girafa.[[omg]] Inc. [[proclaimed]] [[date]] that the CompuServe, [[Aol]], [[SIGHTS]] and ICQ [[commodity]] of [[Nous]] [[Website]], [[Ltd]]., have [[agrees]] an [[bargained]] with Girafa to use Girafa's thumbnail [[inspected]] [[photo]] as an [[anchored]] [[servings]] of their [[pursuit]] [[culmination]].\\[[Utilized]] Girafa's thumbnail search service, search users can ...",0.0010938644409179688,0.08722543716430664,3,3,3,1137,"Failed"
"[[Cassini]] [[Spies]] Two [[Little]] [[Saturn]] [[Moons]] (AP) AP - NASA's Cassini [[spacecraft]] [[has]] [[spied]] two [[new]] [[little]] [[moons]] around satellite-rich [[Saturn]], the space [[agency]] [[said]] [[Monday]].","[[Jpl]] [[Undercover]] Two [[Few]] [[Gemini]] [[Lune]] (AP) AP - NASA's Cassini [[astronaut]] [[gets]] [[espionage]] two [[latest]] [[lowest]] [[orbiter]] around satellite-rich [[Moons]], the space [[organisations]] [[argued]] [[Shabbat]].",0.00949329137802124,0.2504425048828125,3,3,3,400,"Failed"
"On front line of [[AIDS]] in Russia An industrial city northwest of Moscow struggles as AIDS hits a broader population.","On front line of [[AIUTO]] in Russia An industrial city northwest of Moscow struggles as AIDS hits a broader population.",0.004996001720428467,0.7328847646713257,0,2,0,49,"Successful"
"Nobel Laureate Decries [[Stem]] [[Cell]] Limits (AP) AP - A Nobel laureate in medicine said Monday the Bush administration's limits on funding for embryonic stem cell research effectively have stopped the clock on American scientists' efforts to develop treatments for a host of chronic, debilitating diseases.","Nobel Laureate Decries [[Rod]] [[Stacked]] Limits (AP) AP - A Nobel laureate in medicine said Monday the Bush administration's limits on funding for embryonic stem cell research effectively have stopped the clock on American scientists' efforts to develop treatments for a host of chronic, debilitating diseases.",0.16797596216201782,0.5310143232345581,3,0,3,84,"Successful"
"Jury Can Hear of [[Kobe]] Accuser's Sex Life (AP) AP - Prosecutors suffered another [[setback]] Monday in the Kobe [[Bryant]] sexual [[assault]] [[case]], losing a last-ditch attempt to keep the NBA star's [[lawyers]] from [[telling]] [[jurors]] about the alleged victim's [[sex]] [[life]].","Jury Can Hear of [[Goblet]] Accuser's Sex Life (AP) AP - Prosecutors suffered another [[recession]] Monday in the Kobe [[Randolph]] sexual [[assaults]] [[cases]], losing a last-ditch attempt to keep the NBA star's [[jurist]] from [[adage]] [[sworn]] about the alleged victim's [[homosexuality]] [[subsistence]].",0.0033655762672424316,0.7237337827682495,1,2,1,339,"Successful"
"[[North]] [[Korea]] Talks [[Still]] On, China Tells [[Downer]] (Reuters) Reuters - China has said no [[date]] has been set for\working-level talks on the [[North]] Korean nuclear crisis and [[gave]]\no [[indication]] that the meeting has been canceled, Australian\[[Foreign]] [[Minister]] Alexander [[Downer]] said on [[Tuesday]].","[[Ireland]] [[Koryo]] Talks [[Then]] On, China Tells [[Donner]] (Reuters) Reuters - China has said no [[calendars]] has been set for\working-level talks on the [[Norte]] Korean nuclear crisis and [[auctioned]]\no [[indexed]] that the meeting has been canceled, Australian\[[External]] [[Dept]] Alexander [[Donner]] said on [[Nowadays]].",0.000791013240814209,0.6128499507904053,0,3,0,309,"Successful"
"[[Griffin]] to [[Anchor]] D-Line The [[Redskins]] [[expect]] [[huge]] [[things]] from 300-pound [[Cornelius]] [[Griffin]], who was [[signed]] to aid the team's [[weakest]] [[unit]] - the [[defensive]] line.","[[Griffon]] to [[Mooring]] D-Line The [[Quarterbacks]] [[forecast]] [[massive]] [[point]] from 300-pound [[Lucius]] [[Griffon]], who was [[subscribed]] to aid the team's [[smaller]] [[module]] - the [[protected]] line.",0.0005336403846740723,0.01708364486694336,1,1,1,304,"Failed"
"Last American [[defector]] in [[North]] [[Korea]] agrees to tell story (AFP) AFP - The last surviving American [[defector]] to communist North [[Korea]] wants to tell his [[story]] to put a human face on the [[Stalinist]] state which he believes is unfairly vilified abroad, British film-makers [[said]].","Last American [[deserter]] in [[Norse]] [[Han]] agrees to tell story (AFP) AFP - The last surviving American [[harbin]] to communist North [[Rok]] wants to tell his [[mythology]] to put a human face on the [[Totalitarianism]] state which he believes is unfairly vilified abroad, British film-makers [[argued]].",0.0015118122100830078,0.7259907722473145,0,3,0,213,"Successful"
"[[Live]]: Olympics day four Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.","[[Vivre]]: Olympics day four Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.",0.0919182300567627,0.9744048118591309,0,1,0,41,"Successful"
"[[Kerry]] [[Widens]] Lead in California, Poll [[Finds]] (Reuters) Reuters - Democratic challenger John Kerry\has a commanding lead over President Bush in California of 54\percent to 38 percent among likely voters, a poll released on\Tuesday found.","[[Buchanan]] [[Lasts]] Lead in California, Poll [[Determines]] (Reuters) Reuters - Democratic challenger John Kerry\has a commanding lead over President Bush in California of 54\percent to 38 percent among likely voters, a poll released on\Tuesday found.",0.0050269365310668945,0.6219452023506165,0,2,0,132,"Successful"
"Capacity Crowds at Beach Volleyball Rock the Joint  ATHENS (Reuters) - At the beach volleyball, the 2004  Olympics is a sell-out, foot-stomping [[success]].","Capacity Crowds at Beach Volleyball Rock the Joint  ATHENS (Reuters) - At the beach volleyball, the 2004  Olympics is a sell-out, foot-stomping [[accomplishing]].",0.4508854150772095,0.5707595944404602,1,0,1,62,"Successful"
"[[Dollar]] Near Recent [[Lows]], [[Awaits]] ZEW/CPI  LONDON (Reuters) - The dollar [[held]] steady [[near]] this week's  four-week low against the [[euro]] on Tuesday with [[investors]]  [[awaiting]] a German investor confidence survey and U.S. [[consumer]]  inflation numbers to shed light on the direction.","[[Australians]] Near Recent [[Drop]], [[Expected]] ZEW/CPI  LONDON (Reuters) - The dollar [[detainees]] steady [[beside]] this week's  four-week low against the [[euros]] on Tuesday with [[capital]]  [[expectancy]] a German investor confidence survey and U.S. [[customers]]  inflation numbers to shed light on the direction.",0.02407592535018921,0.5041946172714233,2,0,2,291,"Successful"
"Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. has postponed the launch of a video display chip it had previously planned to introduce by year end, putting off a showdown with Texas Instruments Inc. in the fast-growing market for high-definition television displays.","Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. has postponed the launch of a video display chip it had previously planned to introduce by year end, putting off a showdown with Texas Instruments Inc. in the fast-growing market for high-definition television displays.",0.9899370670318604,0.9899370670318604,3,3,2,1,"Skipped"
"Venezuela [[vote]] [[keeps]] Chavez as president [[CARACAS]] -- Venezuelans voted resoundingly to keep firebrand populist Hugo Chavez as their president in a victory that drew noisy reactions yesterday from both sides in the streets. International observers certified the results as clean and accurate.","Venezuela [[approved]] [[conserve]] Chavez as president [[BOGOTÁ]] -- Venezuelans voted resoundingly to keep firebrand populist Hugo Chavez as their president in a victory that drew noisy reactions yesterday from both sides in the streets. International observers certified the results as clean and accurate.",0.06268942356109619,0.5177432298660278,0,2,0,123,"Successful"
"Jailing of HK [[democrat]] in China 'politically motivated' (AFP) AFP - [[Hong]] Kong [[democrats]] accused [[China]] of jailing one of their [[members]] on trumped-up prostitution charges in a [[bid]] to disgrace a political movement Beijing has been feuding with for seven years.","Jailing of HK [[congo]] in China 'politically motivated' (AFP) AFP - [[Kang]] Kong [[biden]] accused [[Porcelain]] of jailing one of their [[commissar]] on trumped-up prostitution charges in a [[bidders]] to disgrace a political movement Beijing has been feuding with for seven years.",0.001062929630279541,0.5140300393104553,0,2,0,135,"Successful"
"[[Kmart]] Swings to [[Profit]] in 2Q; [[Stock]] Surges (AP) AP - [[Shares]] of [[Kmart]] [[Holding]] [[Corp]]. [[surged]] 17 [[percent]] [[Monday]] after the [[discount]] [[retailer]] [[reported]] a profit for the second quarter and [[said]] [[chairman]] and majority owner [[Edward]] [[Lampert]] is now free to [[invest]] the company's  #36;2.6 [[billion]] in [[surplus]] [[cash]].","[[Sears]] Swings to [[Recipes]] in 2Q; [[Sharing]] Surges (AP) AP - [[Bartered]] of [[Asda]] [[Organising]] [[Eilat]]. [[roses]] 17 [[fraction]] [[Sabbath]] after the [[disregarding]] [[businessman]] [[described]] a profit for the second quarter and [[claimed]] [[chef]] and majority owner [[Eduard]] [[Einhorn]] is now free to [[investors]] the company's  #36;2.6 [[trillion]] in [[surfeit]] [[currency]].",0.0011345148086547852,0.7067503929138184,2,0,2,693,"Successful"
"Fischer's [[Fiancee]]: Marriage Plans [[Genuine]] (AP) AP - Former [[chess]] champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid [[deportation]] to the United States, his fiancee and one of his [[supporters]] said Tuesday.","Fischer's [[Newlywed]]: Marriage Plans [[Reality]] (AP) AP - Former [[deficits]] champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid [[expels]] to the United States, his fiancee and one of his [[proponents]] said Tuesday.",0.0007573366165161133,0.5385371446609497,0,2,0,247,"Successful"
"U.S. [[Misses]] [[Cut]] in Olympic 100 Free [[ATHENS]], [[Greece]] - Top American sprinters Jason Lezak and [[Ian]] [[Crocker]] [[missed]] the cut in the Olympic 100-meter freestyle preliminaries Tuesday, a [[stunning]] blow for a country that had [[always]] [[done]] well in the [[event]].    [[Pieter]] [[van]] [[den]] Hoogenband of the Netherlands and Australian Ian Thorpe [[advanced]] to the [[evening]] semifinal a [[day]] after dueling [[teenager]] Michael Phelps in the 200 freestyle, won by Thorpe...","U.S. [[Missed]] [[Decreases]] in Olympic 100 Free [[ATHENA]], [[Athena]] - Top American sprinters Jason Lezak and [[Lan]] [[Croker]] [[neglects]] the cut in the Olympic 100-meter freestyle preliminaries Tuesday, a [[funky]] blow for a country that had [[periodically]] [[practiced]] well in the [[phenomenon]].    [[Piet]] [[vehicles]] [[lair]] Hoogenband of the Netherlands and Australian Ian Thorpe [[climbed]] to the [[afternoons]] semifinal a [[moment]] after dueling [[brats]] Michael Phelps in the 200 freestyle, won by Thorpe...",0.0007253289222717285,0.001652836799621582,0,0,0,811,"Failed"
